sample,r,likelihood,mean,low,high
conflicted,1.0,0.7992619408809233,0.279912272031157,0.1251809859794193,0.5008355635638456
conflicted,1.0,0.8117945355698485,0.2777042508611197,0.12329867667930988,0.4981159978018003
conflicted,1.0,0.8243271302587737,0.27550698318926625,0.12082788032016128,0.49471488457489604
conflicted,1.0,0.836859724947699,0.2733205221584098,0.1187473692768139,0.4912273839979264
conflicted,1.0,0.8493923196366242,0.27114491909325333,0.11536675844049137,0.48582051434967866
conflicted,1.0,0.8619249143255495,0.2689802235072527,0.11281880913724908,0.4845363172333422
conflicted,1.0,0.8744575090144747,0.2668264831099974,0.11167200644084689,0.4819567891108727
conflicted,1.0,0.8869901037033999,0.26468374381509996,0.1086738515946571,0.4795182247432234
conflicted,1.0,0.8995226983923252,0.26255204974858204,0.10617028780636575,0.4755192070514121
conflicted,1.0,0.9120552930812504,0.2604314432577472,0.1042207922588354,0.4709884143253801
conflicted,1.0,0.9245878877701758,0.2583219649205284,0.10192407472182294,0.469967355258153
conflicted,1.0,0.937120482459101,0.25622365355529975,0.09980118730225296,0.46960689517360493
conflicted,1.0,0.9496530771480262,0.25413654623114157,0.0980456253893221,0.4691726936709861
conflicted,1.0,0.9621856718369515,0.2520606782785461,0.09602389888507248,0.4678851183536149
conflicted,1.0,0.9747182665258767,0.2499960833005541,0.09338012159546143,0.46839123125156334
conflicted,1.0,0.987250861214802,0.2479427931843097,0.09067106458479124,0.46597441743794416
conflicted,1.0,0.9997834559037272,0.24590083811302232,0.0878627482521556,0.4658875467783876
